ID_REF,GSM6827,GSM6828,GSM6834,GSM6835,GSM6836
AB004884_at,12.039947160169094,11.080151309614088,11.225809940623543,10.306061689428342,11.080151309614088
AB005535_s_at,9.022367813028454,4.392317422778761,4.392317422778761,4.392317422778761,7.599912842187128
AB006190_at,13.072467608241858,11.709945380232497,11.895953892812168,10.337621901992508,10.544964432789238
AB006781_s_at,10.99929538702341,9.627533884472792,6.6865005271832185,9.057991722759176,9.20212382383046
AB006782_at,14.851505058556926,14.012449952425579,13.7288771136786,13.685734329730648,14.237359362198834
AC000061_cds2_at,12.796242448203165,10.93147623388679,12.100990784092762,8.59618975614441,9.995767150877802
AC000061_cds3_at,9.614709844115207,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
AC000062_at,10.852529509404196,7.339850002884624,4.392317422778761,4.392317422778761,4.392317422778761
AC000063_s_at,11.44449728710381,10.703903573444663,9.51175265376738,8.348728154231077,9.509775004326936
AC000064_cds1_at,12.847840355630714,10.807354922057604,11.25502856981873,11.219168520462162,11.325867580575418
AC000064_cds2_at,13.314866431053176,9.113742166049189,9.409390936137703,4.392317422778761,6.539158811108031
AC000066_at,12.332875731152674,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
AC000099_at,12.641600215834357,7.98299357469431,10.06204613772049,7.257387842692652,4.392317422778761
AC000115_cds1_at,12.606867837374152,4.392317422778761,9.381542951184585,4.0,4.392317422778761
AC002045_xpt1_at,9.52552080909507,8.92481250360578,10.095397022792557,8.280770770130603,8.72451385311995
AC002045_xpt2_s_at,13.111135670234708,12.869015415552091,12.519144787997414,12.658880895047878,12.79380649145577
AC002073_cds1_at,4.392317422778761,11.220982851081777,7.2384047393250786,7.977279923499917,9.169925001442312
AC002076_cds2_at,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
AC002077_at,4.392317422778761,4.392317422778761,7.6865005271832185,4.392317422778761,4.392317422778761
AC002086_at,11.902375114486025,5.20945336562895,4.392317422778761,4.392317422778761,8.658211482751796
AC002115_cds1_at,14.246443717117286,13.720244258287567,14.926851910929878,14.365160486418784,14.962715295743376
AC002115_cds3_at,12.841564347730575,11.686938171670388,11.27029532647204,10.06204613772049,11.376668061857668
AC002115_cds4_at,8.312882955284355,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
AC002115_rna2_at,12.182704710518964,10.69261550169458,11.247334178028728,9.820178962415188,11.328113894833656
AC002450_at,11.44449728710381,4.392317422778761,6.066089190457772,4.392317422778761,4.392317422778761
AC002464_at,11.020285500844647,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
AC002477_s_at,11.844705764411938,10.69261550169458,9.390168956200183,10.067434360756522,9.388017285345136
AC002486_at,13.057484118798897,10.505811553919594,9.537218400538595,7.7615512324444795,8.308339030139408
AD000092_cds1_at,12.612177385880992,4.392317422778761,11.930367747438952,10.31741261376487,10.646558710154547
AD000092_cds2_at,11.599912842187127,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
AD000092_cds7_s_at,4.392317422778761,4.392317422778761,10.398743691938193,10.00982861736811,4.392317422778761
AD000684_cds1_at,4.392317422778761,4.392317422778761,4.392317422778761,7.219168520462161,4.392317422778761
AD001527_cds1_at,4.392317422778761,9.30149619498255,8.507794640198696,6.7414669864011465,4.392317422778761
AF000177_at,7.219168520462161,5.906890595608519,10.900866807980748,9.403012023574997,7.451211111832329
AF000231_at,10.016808287686555,8.92481250360578,9.383704292474052,8.184875342908283,8.005624549193879
AF000234_at,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
AF000424_s_at,8.707359132080883,4.392317422778761,4.392317422778761,4.392317422778761,10.264442600226602
AF000430_at,10.625708843064466,4.392317422778761,6.78135971352466,4.392317422778761,4.392317422778761
AF000545_at,13.096056239180946,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
AF000560_at,13.041488043881468,4.392317422778761,10.727069558023706,7.977279923499917,4.392317422778761
AF000562_at,13.209910227945816,11.513727595952437,12.025485656808389,11.055282435501189,12.762589665542569
AF000573_rna1_at,10.163649676015824,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
AF000959_at,11.797256217509785,10.746514321138463,15.23279564342994,14.228818690495881,12.696750236522167
AF001294_at,12.04814625421956,4.392317422778761,10.952013164889486,9.079484783826816,11.304351321663239
AF001359_f_at,4.392317422778761,10.745674324002135,12.949461979360153,12.147522944350744,13.040632200562253
AF001548_rna1_at,9.828136484194108,10.667998535672528,10.582141981658777,10.394462694610317,10.627533884472792
AF001620_at,11.33371442609397,4.392317422778761,8.59245703726808,7.658211482751795,7.614709844115208
AF001787_s_at,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
AF002020_at,11.734286232096347,11.493355121494906,12.65664831174735,11.704768239362599,11.924441392339197
AF002224_at,11.139551352398794,10.943979914343739,11.456354415108288,9.89026427702111,10.590587049915035
AF002700_at,13.565697126849214,8.693486957499326,11.314016703901357,9.095397022792557,10.215532999745657
AF003743_at,13.268834369343761,10.977995368612962,11.643856189774725,9.579315937580015,10.172427508645482
AF005037_at,11.724087461793989,6.954196310386875,8.060695931687555,4.392317422778761,6.7414669864011465
AF005043_at,12.198751965193736,7.832890014164741,9.733015321685963,8.134426320220927,9.560332834212442
AF005361_at,11.14274527675153,7.098032082960526,6.087462841250339,4.392317422778761,5.930737337562887
AF005775_at,12.893301530860564,10.644757592516257,11.964701857420447,10.886458695703706,11.38855550398256
AF005887_at,4.392317422778761,10.263269200372662,9.477758266443889,9.144658242831882,9.124121311829187
AF006041_at,13.529186505250891,10.884933647949762,12.561765263627708,11.282509306240836,10.929998062609027
AF006084_at,10.539158811108031,10.469641817239516,11.686062749895415,10.417852514885897,10.323054760341646
AF006087_at,11.952377251967985,10.832098846039134,11.959639764364185,11.212496385193948,10.084808387804362
AF006609_at,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
AF007111_at,11.756139298372927,9.90839262077375,8.927777962082342,4.392317422778761,7.523561956057013
AF007551_at,12.420749758296799,9.638435913990472,8.98299357469431,8.357552004618084,5.672425341971495
AF007875_at,12.874789282814126,10.17367713630342,9.79766152585376,9.698704666770345,8.98299357469431
AF008445_at,12.412305204955272,8.927777962082342,11.36468185586456,10.799281621521923,9.961449694398196
AF008937_at,11.940313597145968,10.766528908598865,9.52943055414615,8.754887502163468,2.0
AF009301_at,11.487840033823051,8.879583249612784,12.406736482691723,11.573173784686485,12.276415241892678
AF009368_at,13.57601187420678,12.693486957499326,13.69381361776131,12.793196859060945,13.425609311939068
AF009426_at,11.804937672051908,6.087462841250339,7.076815597050831,7.658211482751795,4.392317422778761
AF009674_at,4.392317422778761,4.392317422778761,11.06339508128851,4.392317422778761,4.392317422778761
AF010193_at,12.80231440599149,11.159240650411672,11.531381460516313,11.018200178813226,10.28886607416582
AF012024_s_at,4.392317422778761,9.566054038171092,10.365228849251544,9.422064766172813,11.964701857420447
AF012270_at,11.460967762570421,4.392317422778761,4.392317422778761,5.807354922057604,4.392317422778761
AF014958_at,11.324180546618742,4.392317422778761,7.442943495848728,4.392317422778761,9.457380879072534
AF015910_at,9.911391987843459,8.179909090014934,10.174925682500678,11.085472459181283,11.407267764244732
AF015913_at,11.721099188707186,10.00842862207058,9.951284714966972,10.28886607416582,8.72451385311995
AF015950_at,4.392317422778761,4.392317422778761,7.839203788096944,4.392317422778761,4.392317422778761
AJ000099_s_at,13.077316445881026,12.851749041416058,13.110972607782893,12.247927513443585,12.902563541971553
AJ000480_at,11.531381460516313,11.211279947482009,4.392317422778761,9.453270634010623,10.86418614465428
AJ001047_at,4.392317422778761,4.392317422778761,4.392317422778761,6.78135971352466,4.392317422778761
AJ001421_at,13.222794902868111,12.456354415108288,12.044052531801302,12.161131882984307,11.404609397837712
AJ001487_at,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761,3.0
D00003_at,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D00003_s_at,2.584962500721156,4.392317422778761,4.392317422778761,4.700439718141093,2.321928094887362
D00017_at,14.703741390875678,13.462502272597265,14.530833034695343,14.140030892054494,13.57683859972457
D00097_s_at,10.231221180711186,6.20945336562895,7.636624620543649,4.392317422778761,4.392317422778761
D00408_at,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D00408_s_at,9.938109326219239,7.882643049361842,9.603626344986193,8.266786540694902,9.252665432450248
D00591_at,9.967226258835993,9.911391987843459,8.471675214392045,4.906890595608519,8.243173983472952
D00596_at,4.392317422778761,9.842350343413807,10.467605550082997,9.124121311829187,6.0
D00632_at,14.27968312021035,11.734709620225837,11.43879185257826,13.322209843748894,10.080817527608327
D00654_at,11.832098846039134,8.134426320220927,4.392317422778761,4.392317422778761,4.392317422778761
D00723_at,11.188588845707349,10.346513733165635,12.155766938445653,10.606405212697785,10.787086324551616
D00726_at,12.453527867681785,10.567005370247033,11.13699111208023,10.660887270302567,10.762382038710392
D00749_s_at,12.643856189774725,12.04678297035635,12.082814337672273,11.756139298372927,12.213104219641906
D00760_at,11.103287808412022,9.859534786382653,11.043027283594547,10.098032082960527,4.392317422778761
D00761_at,12.224303209373389,11.766114757586722,12.519144787997414,13.034283130961896,11.49235394515987
D00762_at,11.197830998012197,10.826548487290914,11.504818987632841,10.561287945164828,9.169925001442312
D00763_at,13.400345796534694,10.935165049603695,13.093252486861505,11.970824901362617,11.239001757765582
D00860_at,10.030667136246942,9.714245517666123,8.906890595608518,10.306061689428342,10.414685235807214
D10040_at,8.599912842187127,9.79603960882977,9.710806433699352,11.219168520462162,11.222794902868111
D10202_at,6.169925001442312,9.899356922923111,9.014020470314934,6.189824558880018,9.027905996569885
D10326_s_at,4.392317422778761,7.6653359171851765,4.392317422778761,4.392317422778761,4.392317422778761
D10495_at,12.510022358813766,11.453270634010623,11.397674632948268,10.95492329203032,9.988684686772165
D10511_at,10.049848549450562,10.53818893205242,11.488342277532524,10.280770770130603,9.451211111832329
D10522_at,11.432541900388259,13.074141462752506,13.264589208126823,12.13410540040181,10.810571634741146
D10523_at,11.773963368433558,11.66622400280318,13.518407276671365,13.017678376996377,12.971184272404678
D10537_s_at,14.258124324938922,11.27262978497637,10.27029532647204,10.51668494930961,10.057991722759176
D10656_at,11.545447181678094,9.174925682500678,10.78953364497036,8.303780748177102,8.224001674198105
D10667_s_at,8.614709844115207,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D10704_at,11.266200912498961,12.200285605224298,9.958552715431011,8.945443836377912,10.045759661382682
D10922_s_at,4.392317422778761,4.392317422778761,4.392317422778761,6.977279923499917,7.400879436282184
D10923_at,11.901998185668496,4.392317422778761,9.194756854422248,4.392317422778761,4.392317422778761
D10925_at,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D10995_at,13.362902693704669,10.887982133058454,10.807354922057604,10.040289721025717,9.449148645375436
D11086_at,12.307485448589476,11.867278739709661,12.078484417411449,10.067434360756522,10.468624042918018
D11094_at,4.392317422778761,4.392317422778761,11.232420927176076,11.049848549450562,10.189824558880018
D11139_at,7.948367231584678,9.667111542075027,10.363039630256514,6.643856189774724,9.535275376620802
D11151_at,12.3437409184722,8.426264754702098,4.392317422778761,8.375039431346925,4.392317422778761
D11327_s_at,10.226412192788786,9.622051819456376,9.668884984266247,7.6653359171851765,8.055282435501189
D11428_at,15.199442304966485,13.873251842902127,14.982949024381929,14.22573464142256,14.700168753874404
D12485_at,9.73809225962049,9.211888294546004,10.217957697864113,8.72451385311995,8.632995197142957
D12620_s_at,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761,8.066089190457772
D12625_at,11.259743263690781,8.50382573799575,4.392317422778761,4.087462841250339,4.392317422778761
D12676_at,11.197216693110052,9.623881490013458,9.640244936222345,5.247927513443585,4.392317422778761
D12686_at,4.392317422778761,4.392317422778761,7.754887502163468,4.392317422778761,7.3750394313469245
D12763_at,4.392317422778761,5.857980995127572,7.912889336229962,4.392317422778761,8.599912842187127
D12775_s_at,10.075479149488016,10.262094845370179,9.174925682500678,10.60733031374961,9.847057346091336
D13118_at,14.627761852402616,13.783407542173519,14.400679344507624,13.412305204955272,14.270952274818438
D13146_cds1_at,14.518898992777315,15.156083076288681,14.30527802256382,14.876756736317216,15.891759974486316
D13168_at,12.141787841671004,10.96289600533726,10.1357092861044,8.804131021183318,9.721099188707186
D13264_at,9.89026427702111,2.0,8.149747119504681,5.727920454563199,8.491853096329674
D13305_at,4.392317422778761,4.392317422778761,7.108524456778169,4.392317422778761,4.392317422778761
D13315_at,9.79603960882977,12.116018993325094,12.740624044489413,12.077483356859508,10.605479518061669
D13370_at,12.649031581106666,12.159240650411672,12.594324603924848,11.611024797307353,11.173052457774116
D13413_rna1_s_at,15.006983452603755,14.32037749183128,14.812327745568206,15.115693952197011,16.22622401599265
D13435_at,11.368506461507693,10.667998535672528,11.838416075797337,10.50084187955693,10.181152256865566
D13540_at,10.456354415108288,9.357552004618084,9.027905996569885,7.149747119504682,7.832890014164741
D13626_at,11.307770031890703,4.392317422778761,4.392317422778761,6.965784284662087,8.011227255423254
D13627_at,9.988684686772165,9.022367813028454,11.43514933836693,9.665335917185176,7.787902559391432
D13628_at,10.84313591111135,10.822570830950168,10.530406337099068,9.310612781659529,9.303780748177102
D13630_at,12.269126679149418,11.353146825498083,12.14306428063141,11.031356596255709,10.980853606379736
D13631_s_at,11.240791332161956,11.482303782323182,9.977279923499916,10.318542809702723,7.658211482751795
D13633_at,11.318542809702723,6.409390936137702,8.909893083770042,7.219168520462161,10.036173612553485
D13634_at,11.553629293916364,8.366322214245816,10.252665432450248,9.022367813028454,9.370687406807217
D13635_at,6.845490050944375,8.144658242831882,10.169925001442312,9.016808287686555,5.672425341971495
D13636_at,11.975847968006784,10.0,9.459431618637296,10.5980525001616,10.037546953962178
D13637_at,11.766942940755785,4.392317422778761,9.43879185257826,4.643856189774724,4.392317422778761
D13638_s_at,4.392317422778761,4.321928094887363,7.366322214245816,4.392317422778761,5.882643049361842
D13639_at,9.471675214392045,12.819580375155004,12.805542364358724,13.08663384907624,11.901998185668496
D13640_at,4.392317422778761,12.154501693864765,13.03325091409872,12.35672705746463,13.376668061857668
D13641_at,12.799484005620014,12.261507309202056,13.162863337608126,12.581200581924957,13.35149140932002
D13642_at,4.392317422778761,4.392317422778761,8.224001674198105,4.392317422778761,4.392317422778761
D13643_at,4.392317422778761,12.231221180711186,13.0380616201336,13.724407267102325,13.802617334085179
D13644_at,9.76487159073609,3.584962500721156,4.392317422778761,4.392317422778761,8.03342300153745
D13645_at,9.4655664048094,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D13666_s_at,4.392317422778761,5.977279923499917,4.392317422778761,5.643856189774724,8.022367813028454
D13705_s_at,13.001232245244363,10.862637357558794,11.591989767615125,11.066761932386909,10.036173612553485
D13720_s_at,10.49585502688717,7.977279923499917,8.098032082960527,8.96289600533726,9.39231742277876
D13748_at,14.039433166324494,13.547497064232427,14.51057875139744,13.687266317933803,12.913076395554812
D13789_at,9.50382573799575,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D13814_s_at,10.757390009366638,9.419960177847889,6.727920454563199,4.392317422778761,9.7632123668144
D13897_rna2_at,11.63117705570398,10.584962500721156,9.566054038171092,8.985841937003341,11.289442575688332
D13900_at,13.84136778188234,14.13787170725502,14.510764167917891,13.883216040052192,14.31522033637591
D13969_at,4.392317422778761,4.392317422778761,8.228818690495881,4.392317422778761,4.392317422778761
D13988_at,11.794415866350105,11.545929769085467,11.967226258835993,10.866506212226202,9.076815597050832
D14043_at,11.273212809854334,11.30720080914081,13.053586543639174,12.535518397768667,12.961811408087163
D14134_at,10.06204613772049,4.392317422778761,7.066089190457772,4.392317422778761,4.392317422778761
D14446_at,11.7431513941125,8.640244936222345,8.826548487290914,7.03342300153745,9.084808387804362
D14497_at,10.826548487290914,6.78135971352466,7.727920454563199,6.266786540694901,5.129283016944966
D14520_at,4.392317422778761,4.392317422778761,4.392317422778761,9.278449458220482,9.605479518061669
D14530_at,14.952286238812045,14.802011414277494,15.597732512148516,14.599854742795586,14.660051619684978
D14533_at,6.523561956057013,4.392317422778761,4.392317422778761,4.392317422778761,5.426264754702098
D14657_at,11.412569846805209,8.46352437327118,8.290018846932618,6.3750394313469245,9.219168520462162
D14658_at,12.30035256032822,12.647233549977045,13.685734329730648,12.870557374326415,12.32558654521057
D14659_at,10.001408194392809,10.384783750093353,11.698270577692032,11.189824558880018,10.189824558880018
D14660_at,4.392317422778761,5.807354922057604,8.199672344836364,4.392317422778761,8.238404739325079
D14661_at,9.698704666770345,8.86418614465428,10.105908508571158,9.665335917185176,9.172427508645482
D14662_at,13.788820271926742,12.532599438672984,12.371232128369622,11.859534786382653,11.730894646541671
D14663_at,9.759888183221834,10.808159772868375,10.866506212226202,10.934428040626804,11.027905996569885
D14664_at,4.392317422778761,8.405141463136344,9.642051692927977,9.473705749619416,9.442943495848729
D14678_at,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D14686_at,4.392317422778761,10.113742166049189,10.491853096329674,6.491853096329675,9.573647187493322
D14689_at,8.266786540694902,10.91513244895065,11.463013413449692,11.386401423640777,11.600842114387302
D14694_at,13.141787841671004,12.109504215757006,12.708006128896072,12.30862344513114,12.556745526004686
D14695_at,12.16679075071818,10.552669097514272,10.971543553950772,10.224001674198105,10.69522829149575
D14710_at,13.868822554774999,13.757702517770523,13.917278830920374,13.166320025266979,13.02911464546904
D14811_at,10.318542809702723,10.25502856981873,8.813781191217037,10.067434360756522,8.451211111832329
D14812_at,13.41706134676029,13.756035023497317,14.357345812048587,13.015415052386688,13.474846671023984
D14822_at,12.560093957642495,7.651051691178929,7.507794640198696,6.672425341971495,4.392317422778761
D14823_at,10.89178370321831,4.392317422778761,4.392317422778761,5.554588851677638,4.392317422778761
D14826_s_at,4.392317422778761,8.98299357469431,4.459431618637297,9.722807531169547,7.800899899920305
D14827_at,12.239896822445862,2.321928094887362,10.847057346091336,10.703903573444663,6.507794640198696
D14838_at,11.747353829478062,5.882643049361842,8.686500527183219,4.392317422778761,4.392317422778761
D14874_at,11.627989784315703,9.709083812550343,12.079151405421891,10.411510988012072,9.162391328756906
D14878_at,9.688250309133178,10.442943495848729,10.48683502156305,9.842350343413807,10.622051819456376
D14889_at,11.782179193831208,11.606405212697785,12.56271942704932,11.691307330191115,11.616089313582115
D15049_at,11.639792893279312,10.740624044489413,11.698704666770345,9.876516946565,10.701306461958625
D15050_at,12.742098869778307,9.618385502258606,11.91625269881221,10.77313920671969,10.225207436943503
D15057_at,10.01262453886506,11.914758838941857,13.201051814303272,11.812177305514448,11.43306376512207
D16105_at,12.85369942030022,12.409921241249679,11.181152256865566,10.792790294301064,11.960364008877834
D16154_at,4.392317422778761,6.357552004618084,4.392317422778761,4.392317422778761,4.392317422778761
D16181_at,12.475226777742266,13.97432495636504,15.440317672473675,14.03325091409872,12.98744167293612
D16217_at,12.965964610272083,12.414949441474263,12.868629668212657,11.443461612227393,11.90839262077375
D16227_at,4.392317422778761,7.531381460516312,9.030667136246942,4.392317422778761,4.392317422778761
D16294_at,6.94251450533924,9.654636028527968,10.79197682089869,10.044394119358454,6.247927513443585
D16350_at,10.448116305409464,7.2761244052742375,7.679480099505446,6.087462841250339,6.108524456778169
D16469_at,13.747458733680316,11.911017407796985,13.09901899101923,12.785656801427193,12.47192918764169
D16480_at,4.392317422778761,11.760304125286382,11.217351905270334,12.848231701093818,10.591522346570734
D16481_at,10.62662165235837,12.365228849251544,11.608254821977908,12.742940950666588,12.615629636968098
D16532_at,12.13699111208023,7.700439718141093,9.049848549450562,9.199672344836364,4.392317422778761
D16562_at,14.461159665606715,13.814682593958569,13.947271652460348,13.62935662007961,13.338736382573916
D16581_at,13.94553528220185,11.909893083770042,12.270879295328784,11.705632387361415,10.830515206976838
D16583_at,4.392317422778761,8.78135971352466,4.392317422778761,4.392317422778761,4.392317422778761
D16593_at,13.24852060493843,11.984774460046841,12.06204613772049,10.988684686772165,10.514714054138487
D16611_s_at,5.554588851677638,9.285402218862249,4.392317422778761,8.50382573799575,9.319672120946993
D16626_at,11.4993476328766,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D16688_s_at,4.392317422778761,4.392317422778761,4.392317422778761,7.888743248898259,4.392317422778761
D16815_at,4.392317422778761,4.392317422778761,8.459431618637296,4.392317422778761,4.392317422778761
D16827_s_at,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D17357_at,10.484822894262146,4.392317422778761,6.339850002884624,8.224001674198105,10.63662462054365
D17390_at,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D17391_at,11.14274527675153,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D17400_at,4.392317422778761,7.700439718141093,11.298062567719017,9.505811553919594,8.45532722030456
D17408_s_at,9.930737337562887,4.392317422778761,7.800899899920305,6.845490050944375,4.392317422778761
D17427_at,11.29978040285854,9.900866807980748,4.392317422778761,6.392317422778761,8.758223214726724
D17461_at,10.954196310386875,4.392317422778761,5.614709844115208,4.392317422778761,4.392317422778761
D17516_at,10.930737337562887,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D17525_at,13.094572578492796,12.003166506665167,12.49760238678349,11.42678889459556,12.27029532647204
D17532_at,10.497851836951117,9.105908508571158,9.605479518061669,7.643856189774724,8.751544059089099
D17547_at,9.513727595952437,7.636624620543649,4.392317422778761,8.693486957499326,8.129283016944967
D17570_s_at,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D17716_at,11.105908508571158,11.624795455860237,4.392317422778761,10.477758266443889,10.901621158346112
D17793_at,4.392317422778761,9.60917873814198,9.199672344836364,9.167418145831737,9.693486957499326
D21063_at,4.392317422778761,4.392317422778761,11.133784409179908,10.59245703726808,9.897845456005511
D21089_at,13.704227883896943,12.86573327085176,12.65508344519798,12.57530287507339,12.006326078524934
D21090_at,11.060020354507852,8.758223214726724,11.237807473723135,9.820178962415188,8.357552004618084
D21163_at,4.392317422778761,4.392317422778761,9.900866807980748,2.321928094887362,9.64745842645492
D21205_at,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D21235_at,12.467860240707878,12.057991722759176,11.817783121774534,12.535275376620802,12.777871719833168
D21239_at,10.14210705730255,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D21241_xpt1_s_at,4.392317422778761,4.392317422778761,8.696967526234287,7.965784284662087,8.0
D21255_at,4.392317422778761,4.392317422778761,10.757390009366638,8.247927513443585,4.392317422778761
D21260_at,10.92481250360578,13.207319426457804,13.905575039562665,12.593157658103001,12.199365616857982
D21261_at,14.952377251967985,14.532903772613757,15.963912075257575,15.622051819456376,14.21318018094459
D21262_at,4.392317422778761,4.392317422778761,10.191059214531656,7.924812503605781,6.0
D21267_at,13.188434307113564,12.61378946447258,14.191676146352428,11.717248005827646,9.30149619498255
D21337_at,11.335948565202298,4.392317422778761,4.392317422778761,4.392317422778761,4.392317422778761
D21851_at,12.100333819126542,9.868822554774999,10.194756854422248,8.948367231584678,10.51865315567339
D21852_at,11.100662339005199,10.50382573799575,10.994353436858859,10.264442600226602,11.303780748177102
D21853_at,12.881305185414046,11.99081307915361,12.371504412043336,12.285691191330093,12.354524889449351
D21878_at,11.728345714710976,4.392317422778761,6.044394119358453,3.321928094887362,4.392317422778761
D23660_at,15.61453731765166,15.35854818681145,16.12595825299231,15.778051454921922,15.50612159089259
D23662_at,13.788106545965245,12.959277505720502,13.839203788096944,13.49909844122888,13.976295606795597
D23673_at,13.674523326021665,13.52466413813753,14.310186726124348,13.480790201095816,14.245106994381207
D25215_at,4.392317422778761,7.228818690495881,4.392317422778761,8.897845456005511,4.392317422778761
D25216_at,13.480537783101841,11.357552004618084,13.609871287178827,11.960364008877834,13.385997175272871
